timestamp,timestamp_horario_utc,timestamp_horario_utc_diff,Avancado 1S2,Recuado 1S1,V1 12,V1 14,Inicia,Para
1757031489936,2025-09-05 00:18:09.936,116.0,0,0,1,0,0,1
1757031490060,2025-09-05 00:18:10.060,124.0,0,1,1,0,0,1
1757031490176,2025-09-05 00:18:10.176,116.0,0,1,1,0,0,1
1757031490288,2025-09-05 00:18:10.288,112.0,0,1,1,0,0,1
1757031490414,2025-09-05 00:18:10.414,126.0,0,1,1,0,0,1
1757031490529,2025-09-05 00:18:10.529,115.0,0,1,1,0,0,1
1757031490653,2025-09-05 00:18:10.653,124.0,0,1,1,0,0,1
1757031490877,2025-09-05 00:18:10.877,224.0,0,1,1,0,0,1
1757031490999,2025-09-05 00:18:10.999,122.0,0,1,0,1,0,1
1757031491069,2025-09-05 00:18:11.069,70.0,0,0,0,1,0,1
1757031491202,2025-09-05 00:18:11.202,133.0,0,0,0,1,0,1
1757031491291,2025-09-05 00:18:11.291,89.0,0,0,0,1,0,1
1757031491356,2025-09-05 00:18:11.356,65.0,1,0,0,1,0,1
1757031491461,2025-09-05 00:18:11.461,105.0,1,0,0,1,0,1
1757031491588,2025-09-05 00:18:11.588,127.0,1,0,0,1,0,1
1757031491690,2025-09-05 00:18:11.690,102.0,1,0,0,1,0,1
1757031491815,2025-09-05 00:18:11.815,125.0,1,0,0,1,0,1
1757031491927,2025-09-05 00:18:11.927,112.0,1,0,0,1,0,1
1757031492054,2025-09-05 00:18:12.054,127.0,1,0,0,1,0,1
1757031492169,2025-09-05 00:18:12.169,115.0,1,0,0,1,0,1
1757031492284,2025-09-05 00:18:12.284,115.0,1,0,0,1,0,1
1757031492408,2025-09-05 00:18:12.408,124.0,1,0,1,0,0,1
1757031492508,2025-09-05 00:18:12.508,100.0,0,0,1,0,0,1
1757031492622,2025-09-05 00:18:12.622,114.0,0,0,1,0,0,1
1757031492737,2025-09-05 00:18:12.737,115.0,0,0,1,0,0,1
1757031492861,2025-09-05 00:18:12.861,124.0,0,1,1,0,0,1
1757031492976,2025-09-05 00:18:12.976,115.0,0,1,1,0,0,1
1757031493091,2025-09-05 00:18:13.091,115.0,0,1,1,0,0,1
1757031493215,2025-09-05 00:18:13.215,124.0,0,1,1,0,0,1
1757031493331,2025-09-05 00:18:13.331,116.0,0,1,1,0,0,1
1757031493456,2025-09-05 00:18:13.456,125.0,0,1,1,0,0,1
1757031493569,2025-09-05 00:18:13.569,113.0,0,1,1,0,0,1
1757031493684,2025-09-05 00:18:13.684,115.0,0,1,1,0,0,1
1757031493807,2025-09-05 00:18:13.807,123.0,0,1,0,1,0,1
1757031493923,2025-09-05 00:18:13.923,116.0,0,0,0,1,0,1
1757031494037,2025-09-05 00:18:14.037,114.0,0,0,0,1,0,1
1757031494162,2025-09-05 00:18:14.162,125.0,1,0,0,1,0,1
1757031494276,2025-09-05 00:18:14.276,114.0,1,0,0,1,0,1
1757031494401,2025-09-05 00:18:14.401,125.0,1,0,0,1,0,1
1757031494517,2025-09-05 00:18:14.517,116.0,1,0,0,1,0,1
1757031494630,2025-09-05 00:18:14.630,113.0,1,0,0,1,0,1
1757031494755,2025-09-05 00:18:14.755,125.0,1,0,0,1,0,1
1757031494869,2025-09-05 00:18:14.869,114.0,1,0,0,1,0,1
1757031494984,2025-09-05 00:18:14.984,115.0,1,0,0,1,0,1
1757031495110,2025-09-05 00:18:15.110,126.0,1,0,0,1,0,1
1757031495225,2025-09-05 00:18:15.225,115.0,1,0,1,0,0,1
1757031495338,2025-09-05 00:18:15.338,113.0,0,0,1,0,0,1
1757031495464,2025-09-05 00:18:15.464,126.0,0,0,1,0,0,1
1757031495579,2025-09-05 00:18:15.579,115.0,0,1,1,0,0,1
1757031495704,2025-09-05 00:18:15.704,125.0,0,1,1,0,0,1
1757031495817,2025-09-05 00:18:15.817,113.0,0,1,1,0,0,1
1757031495931,2025-09-05 00:18:15.931,114.0,0,1,1,0,0,1
1757031496057,2025-09-05 00:18:16.057,126.0,0,1,1,0,0,1
1757031496173,2025-09-05 00:18:16.173,116.0,0,1,1,0,0,1
1757031496286,2025-09-05 00:18:16.286,113.0,0,1,1,0,0,1
1757031496503,2025-09-05 00:18:16.503,217.0,0,1,1,0,0,1
1757031496627,2025-09-05 00:18:16.627,124.0,0,1,0,1,0,1
1757031496696,2025-09-05 00:18:16.696,69.0,0,0,0,1,0,1
1757031496831,2025-09-05 00:18:16.831,135.0,0,0,0,1,0,1
1757031496922,2025-09-05 00:18:16.922,91.0,0,0,0,1,0,1
1757031496975,2025-09-05 00:18:16.975,53.0,1,0,0,1,0,1
1757031497078,2025-09-05 00:18:17.078,103.0,1,0,0,1,0,1
1757031497202,2025-09-05 00:18:17.202,124.0,1,0,0,1,0,1
1757031497316,2025-09-05 00:18:17.316,114.0,1,0,0,1,0,1
1757031497430,2025-09-05 00:18:17.430,114.0,1,0,0,1,0,1
1757031497555,2025-09-05 00:18:17.555,125.0,1,0,0,1,0,1
1757031497670,2025-09-05 00:18:17.670,115.0,1,0,0,1,0,1
1757031497787,2025-09-05 00:18:17.787,117.0,1,0,0,1,0,1
1757031497910,2025-09-05 00:18:17.910,123.0,1,0,0,1,0,1
1757031498025,2025-09-05 00:18:18.025,115.0,1,0,1,0,0,1
1757031498138,2025-09-05 00:18:18.138,113.0,0,0,1,0,0,1
1757031498264,2025-09-05 00:18:18.264,126.0,0,0,1,0,0,1
1757031498377,2025-09-05 00:18:18.377,113.0,0,1,1,0,0,1
1757031498502,2025-09-05 00:18:18.502,125.0,0,1,1,0,0,1
1757031498616,2025-09-05 00:18:18.616,114.0,0,1,1,0,0,1
1757031498730,2025-09-05 00:18:18.730,114.0,0,1,1,0,0,1
1757031498855,2025-09-05 00:18:18.855,125.0,0,1,1,0,0,1
1757031498971,2025-09-05 00:18:18.971,116.0,0,1,1,0,0,1
1757031499086,2025-09-05 00:18:19.086,115.0,0,1,1,0,0,1
1757031499209,2025-09-05 00:18:19.209,123.0,0,1,1,0,0,1
1757031499325,2025-09-05 00:18:19.325,116.0,0,1,1,0,0,1
1757031499439,2025-09-05 00:18:19.439,114.0,0,0,0,1,0,1
1757031499563,2025-09-05 00:18:19.563,124.0,0,0,0,1,0,1
1757031499662,2025-09-05 00:18:19.662,99.0,0,0,0,1,0,1
1757031499791,2025-09-05 00:18:19.791,129.0,1,0,0,1,0,1
1757031499901,2025-09-05 00:18:19.901,110.0,1,0,0,1,0,1
1757031500016,2025-09-05 00:18:20.016,115.0,1,0,0,1,0,1
1757031500131,2025-09-05 00:18:20.131,115.0,1,0,0,1,0,1
1757031500256,2025-09-05 00:18:20.256,125.0,1,0,0,1,0,1
1757031500372,2025-09-05 00:18:20.372,116.0,1,0,0,1,0,1
1757031500486,2025-09-05 00:18:20.486,114.0,1,0,0,1,0,1
1757031500609,2025-09-05 00:18:20.609,123.0,1,0,0,1,0,1
1757031500724,2025-09-05 00:18:20.724,115.0,1,0,0,1,0,1
1757031500840,2025-09-05 00:18:20.840,116.0,1,0,1,0,0,1
1757031500965,2025-09-05 00:18:20.965,125.0,0,0,1,0,0,1
1757031501078,2025-09-05 00:18:21.078,113.0,0,0,1,0,0,1
1757031501202,2025-09-05 00:18:21.202,124.0,0,1,1,0,0,1
1757031501332,2025-09-05 00:18:21.332,130.0,0,1,1,0,0,1
1757031501433,2025-09-05 00:18:21.433,101.0,0,1,1,0,0,1
1757031501557,2025-09-05 00:18:21.557,124.0,0,1,1,0,0,1
1757031501670,2025-09-05 00:18:21.670,113.0,0,1,1,0,0,1
1757031501786,2025-09-05 00:18:21.786,116.0,0,1,1,0,0,1
1757031501911,2025-09-05 00:18:21.911,125.0,0,1,1,0,0,1
1757031502132,2025-09-05 00:18:22.132,221.0,0,1,1,0,0,1
1757031502249,2025-09-05 00:18:22.249,117.0,0,0,0,1,0,1
1757031502316,2025-09-05 00:18:22.316,67.0,0,0,0,1,0,1
1757031502476,2025-09-05 00:18:22.476,160.0,0,0,0,1,0,1
1757031502541,2025-09-05 00:18:22.541,65.0,0,0,0,1,0,1
1757031502618,2025-09-05 00:18:22.618,77.0,1,0,0,1,0,1
1757031502732,2025-09-05 00:18:22.732,114.0,1,0,0,1,0,1
1757031502860,2025-09-05 00:18:22.860,128.0,1,0,0,1,0,1
1757031502972,2025-09-05 00:18:22.972,112.0,1,0,0,1,0,1
1757031503088,2025-09-05 00:18:23.088,116.0,1,0,0,1,0,1
1757031503211,2025-09-05 00:18:23.211,123.0,1,0,0,1,0,1
1757031503327,2025-09-05 00:18:23.327,116.0,1,0,0,1,0,1
1757031503451,2025-09-05 00:18:23.451,124.0,1,0,0,1,0,1
1757031503566,2025-09-05 00:18:23.566,115.0,1,0,1,0,0,1
1757031503667,2025-09-05 00:18:23.667,101.0,0,0,1,0,0,1
1757031503779,2025-09-05 00:18:23.779,112.0,0,0,1,0,0,1
1757031503905,2025-09-05 00:18:23.905,126.0,0,0,1,0,0,1
1757031504018,2025-09-05 00:18:24.018,113.0,0,1,1,0,0,1
1757031504134,2025-09-05 00:18:24.134,116.0,0,1,1,0,0,1
1757031504258,2025-09-05 00:18:24.258,124.0,0,1,1,0,0,1
1757031504373,2025-09-05 00:18:24.373,115.0,0,1,1,0,0,1
1757031504488,2025-09-05 00:18:24.488,115.0,0,1,1,0,0,1
1757031504612,2025-09-05 00:18:24.612,124.0,0,1,1,0,0,1
1757031504727,2025-09-05 00:18:24.727,115.0,0,1,1,0,0,1
1757031504852,2025-09-05 00:18:24.852,125.0,0,1,1,0,0,1
1757031504967,2025-09-05 00:18:24.967,115.0,0,1,0,1,0,1
1757031505080,2025-09-05 00:18:25.080,113.0,0,0,0,1,0,1
1757031505206,2025-09-05 00:18:25.206,126.0,0,0,0,1,0,1
1757031505320,2025-09-05 00:18:25.320,114.0,1,0,0,1,0,1
1757031505435,2025-09-05 00:18:25.435,115.0,1,0,0,1,0,1
1757031505559,2025-09-05 00:18:25.559,124.0,1,0,0,1,0,1
1757031505675,2025-09-05 00:18:25.675,116.0,1,0,0,1,0,1
1757031505791,2025-09-05 00:18:25.791,116.0,1,0,0,1,0,1
1757031505917,2025-09-05 00:18:25.917,126.0,1,0,0,1,0,1
1757031506029,2025-09-05 00:18:26.029,112.0,1,0,0,1,0,1
1757031506155,2025-09-05 00:18:26.155,126.0,1,0,0,1,0,1
1757031506269,2025-09-05 00:18:26.269,114.0,1,0,0,1,0,1
1757031506385,2025-09-05 00:18:26.385,116.0,1,0,1,0,0,1
1757031506511,2025-09-05 00:18:26.511,126.0,0,0,1,0,0,1
1757031506624,2025-09-05 00:18:26.624,113.0,0,0,1,0,0,1
1757031506738,2025-09-05 00:18:26.738,114.0,0,1,1,0,0,1
1757031506864,2025-09-05 00:18:26.864,126.0,0,1,1,0,0,1
1757031506978,2025-09-05 00:18:26.978,114.0,0,1,1,0,0,1
1757031507104,2025-09-05 00:18:27.104,126.0,0,1,1,0,0,1
1757031507218,2025-09-05 00:18:27.218,114.0,0,1,1,0,0,1
1757031507333,2025-09-05 00:18:27.333,115.0,0,1,1,0,0,1
1757031507459,2025-09-05 00:18:27.459,126.0,0,1,1,0,0,1
1757031507680,2025-09-05 00:18:27.680,221.0,0,1,1,0,0,1
1757031507820,2025-09-05 00:18:27.820,140.0,0,0,0,1,0,1
1757031507885,2025-09-05 00:18:27.885,65.0,0,0,0,1,0,1
1757031507956,2025-09-05 00:18:27.956,71.0,0,0,0,1,0,1
1757031508112,2025-09-05 00:18:28.112,156.0,0,0,0,1,0,1
1757031508175,2025-09-05 00:18:28.175,63.0,1,0,0,1,0,1
1757031508240,2025-09-05 00:18:28.240,65.0,1,0,0,1,0,1
1757031508365,2025-09-05 00:18:28.365,125.0,1,0,0,1,0,1
1757031508481,2025-09-05 00:18:28.481,116.0,1,0,0,1,0,1
1757031508606,2025-09-05 00:18:28.606,125.0,1,0,0,1,0,1
1757031508719,2025-09-05 00:18:28.719,113.0,1,0,0,1,0,1
1757031508834,2025-09-05 00:18:28.834,115.0,1,0,0,1,0,1
1757031508959,2025-09-05 00:18:28.959,125.0,1,0,0,1,0,1
1757031509075,2025-09-05 00:18:29.075,116.0,1,0,1,0,0,1
1757031509188,2025-09-05 00:18:29.188,113.0,1,0,1,0,0,1
1757031509314,2025-09-05 00:18:29.314,126.0,0,0,1,0,0,1
1757031509428,2025-09-05 00:18:29.428,114.0,0,0,1,0,0,1
1757031509553,2025-09-05 00:18:29.553,125.0,0,1,1,0,0,1
1757031509653,2025-09-05 00:18:29.653,100.0,0,1,1,0,0,1
1757031509779,2025-09-05 00:18:29.779,126.0,0,1,1,0,0,1
1757031509889,2025-09-05 00:18:29.889,110.0,0,1,1,0,0,1
1757031509994,2025-09-05 00:18:29.994,105.0,0,1,1,0,0,1
1757031510107,2025-09-05 00:18:30.107,113.0,0,1,1,0,0,1
1757031510207,2025-09-05 00:18:30.207,100.0,0,1,1,0,0,1
1757031510308,2025-09-05 00:18:30.308,101.0,0,1,1,0,0,1
1757031510422,2025-09-05 00:18:30.422,114.0,0,1,1,0,0,1
1757031510550,2025-09-05 00:18:30.550,128.0,0,1,0,1,0,1
1757031510663,2025-09-05 00:18:30.663,113.0,0,0,0,1,0,1
1757031510776,2025-09-05 00:18:30.776,113.0,0,0,0,1,0,1
1757031510901,2025-09-05 00:18:30.901,125.0,1,0,0,1,0,1
1757031511015,2025-09-05 00:18:31.015,114.0,1,0,0,1,0,1
1757031511130,2025-09-05 00:18:31.130,115.0,1,0,0,1,0,1
1757031511257,2025-09-05 00:18:31.257,127.0,1,0,0,1,0,1
1757031511370,2025-09-05 00:18:31.370,113.0,1,0,0,1,0,1
1757031511485,2025-09-05 00:18:31.485,115.0,1,0,0,1,0,1
1757031511610,2025-09-05 00:18:31.610,125.0,1,0,0,1,0,1
1757031511725,2025-09-05 00:18:31.725,115.0,1,0,0,1,0,1
1757031511838,2025-09-05 00:18:31.838,113.0,1,0,0,1,0,1
1757031511962,2025-09-05 00:18:31.962,124.0,1,0,1,0,0,1
1757031512091,2025-09-05 00:18:32.091,129.0,0,0,1,0,0,1
1757031512211,2025-09-05 00:18:32.211,120.0,0,0,1,0,0,1
1757031512318,2025-09-05 00:18:32.318,107.0,0,1,1,0,0,1
1757031512434,2025-09-05 00:18:32.434,116.0,0,1,1,0,0,1
1757031512558,2025-09-05 00:18:32.558,124.0,0,1,1,0,0,1
1757031512672,2025-09-05 00:18:32.672,114.0,0,1,1,0,0,1
1757031512786,2025-09-05 00:18:32.786,114.0,0,1,1,0,0,1
1757031512913,2025-09-05 00:18:32.913,127.0,0,1,1,0,0,1
1757031513028,2025-09-05 00:18:33.028,115.0,0,1,1,0,0,1
1757031513152,2025-09-05 00:18:33.152,124.0,0,1,1,0,0,1
1757031513371,2025-09-05 00:18:33.371,219.0,0,1,0,1,0,1
1757031513455,2025-09-05 00:18:33.455,84.0,0,0,0,1,0,1
1757031513524,2025-09-05 00:18:33.524,69.0,0,0,0,1,0,1
1757031513667,2025-09-05 00:18:33.667,143.0,0,0,0,1,0,1
1757031513754,2025-09-05 00:18:33.754,87.0,1,0,0,1,0,1
1757031513836,2025-09-05 00:18:33.836,82.0,1,0,0,1,0,1
1757031513959,2025-09-05 00:18:33.959,123.0,1,0,0,1,0,1
1757031514073,2025-09-05 00:18:34.073,114.0,1,0,0,1,0,1
1757031514188,2025-09-05 00:18:34.188,115.0,1,0,0,1,0,1
1757031514312,2025-09-05 00:18:34.312,124.0,1,0,0,1,0,1
1757031514428,2025-09-05 00:18:34.428,116.0,1,0,0,1,0,1
1757031514552,2025-09-05 00:18:34.552,124.0,1,0,0,1,0,1
1757031514668,2025-09-05 00:18:34.668,116.0,1,0,0,1,0,1
1757031514782,2025-09-05 00:18:34.782,114.0,1,0,1,0,0,1
1757031514907,2025-09-05 00:18:34.907,125.0,0,0,1,0,0,1
1757031515022,2025-09-05 00:18:35.022,115.0,0,0,1,0,0,1
1757031515135,2025-09-05 00:18:35.135,113.0,0,1,1,0,0,1
1757031515261,2025-09-05 00:18:35.261,126.0,0,1,1,0,0,1
1757031515375,2025-09-05 00:18:35.375,114.0,0,1,1,0,0,1
1757031515490,2025-09-05 00:18:35.490,115.0,0,1,1,0,0,1
1757031515588,2025-09-05 00:18:35.588,98.0,0,1,1,0,0,1
1757031515714,2025-09-05 00:18:35.714,126.0,0,1,1,0,0,1
1757031515830,2025-09-05 00:18:35.830,116.0,0,1,1,0,0,1
1757031515953,2025-09-05 00:18:35.953,123.0,0,1,1,0,0,1
1757031516068,2025-09-05 00:18:36.068,115.0,0,1,1,0,0,1
1757031516196,2025-09-05 00:18:36.196,128.0,0,0,0,1,0,1
1757031516307,2025-09-05 00:18:36.307,111.0,0,0,0,1,0,1
1757031516424,2025-09-05 00:18:36.424,117.0,0,0,0,1,0,1
1757031516537,2025-09-05 00:18:36.537,113.0,1,0,0,1,0,1
1757031516661,2025-09-05 00:18:36.661,124.0,1,0,0,1,0,1
1757031516776,2025-09-05 00:18:36.776,115.0,1,0,0,1,0,1
1757031516891,2025-09-05 00:18:36.891,115.0,1,0,0,1,0,1
1757031517014,2025-09-05 00:18:37.014,123.0,1,0,0,1,0,1
1757031517130,2025-09-05 00:18:37.130,116.0,1,0,0,1,0,1
1757031517255,2025-09-05 00:18:37.255,125.0,1,0,0,1,0,1
1757031517368,2025-09-05 00:18:37.368,113.0,1,0,0,1,0,1
1757031517484,2025-09-05 00:18:37.484,116.0,1,0,1,0,0,1
1757031517608,2025-09-05 00:18:37.608,124.0,1,0,1,0,0,1
1757031517737,2025-09-05 00:18:37.737,129.0,0,0,1,0,0,1
1757031517837,2025-09-05 00:18:37.837,100.0,0,0,1,0,0,1
1757031517937,2025-09-05 00:18:37.937,100.0,0,1,1,0,0,1
1757031518062,2025-09-05 00:18:38.062,125.0,0,1,1,0,0,1
1757031518176,2025-09-05 00:18:38.176,114.0,0,1,1,0,0,1
1757031518302,2025-09-05 00:18:38.302,126.0,0,1,1,0,0,1
1757031518417,2025-09-05 00:18:38.417,115.0,0,1,1,0,0,1
1757031518531,2025-09-05 00:18:38.531,114.0,0,1,1,0,0,1
1757031518656,2025-09-05 00:18:38.656,125.0,0,1,1,0,0,1
1757031518926,2025-09-05 00:18:38.926,270.0,0,1,1,0,0,1
1757031519018,2025-09-05 00:18:39.018,92.0,0,0,0,1,0,1
1757031519085,2025-09-05 00:18:39.085,67.0,0,0,0,1,0,1
1757031519154,2025-09-05 00:18:39.154,69.0,0,0,0,1,0,1
1757031519275,2025-09-05 00:18:39.275,121.0,0,0,0,1,0,1
1757031519353,2025-09-05 00:18:39.353,78.0,1,0,0,1,0,1
1757031519462,2025-09-05 00:18:39.462,109.0,1,0,0,1,0,1
1757031519576,2025-09-05 00:18:39.576,114.0,1,0,0,1,0,1
1757031519702,2025-09-05 00:18:39.702,126.0,1,0,0,1,0,1
1757031519818,2025-09-05 00:18:39.818,116.0,1,0,0,1,0,1
1757031519932,2025-09-05 00:18:39.932,114.0,1,0,0,1,0,1
1757031520056,2025-09-05 00:18:40.056,124.0,1,0,0,1,0,1
1757031520170,2025-09-05 00:18:40.170,114.0,1,0,0,1,0,1
1757031520299,2025-09-05 00:18:40.299,129.0,1,0,1,0,0,1
1757031520410,2025-09-05 00:18:40.410,111.0,1,0,1,0,0,1
1757031520526,2025-09-05 00:18:40.526,116.0,0,0,1,0,0,1
1757031520639,2025-09-05 00:18:40.639,113.0,0,0,1,0,0,1
1757031520765,2025-09-05 00:18:40.765,126.0,0,1,1,0,0,1
1757031520879,2025-09-05 00:18:40.879,114.0,0,1,1,0,0,1
1757031521004,2025-09-05 00:18:41.004,125.0,0,1,1,0,0,1
1757031521119,2025-09-05 00:18:41.119,115.0,0,1,1,0,0,1
1757031521233,2025-09-05 00:18:41.233,114.0,0,1,1,0,0,1
1757031521358,2025-09-05 00:18:41.358,125.0,0,1,1,0,0,1
1757031521472,2025-09-05 00:18:41.472,114.0,0,1,1,0,0,1
1757031521588,2025-09-05 00:18:41.588,116.0,0,1,1,0,0,1
1757031521713,2025-09-05 00:18:41.713,125.0,0,1,1,0,0,1
1757031521841,2025-09-05 00:18:41.841,128.0,0,0,0,1,0,1
1757031521952,2025-09-05 00:18:41.952,111.0,0,0,0,1,0,1
1757031522064,2025-09-05 00:18:42.064,112.0,0,0,0,1,0,1
1757031522180,2025-09-05 00:18:42.180,116.0,1,0,0,1,0,1
1757031522306,2025-09-05 00:18:42.306,126.0,1,0,0,1,0,1
1757031522420,2025-09-05 00:18:42.420,114.0,1,0,0,1,0,1
1757031522535,2025-09-05 00:18:42.535,115.0,1,0,0,1,0,1
1757031522659,2025-09-05 00:18:42.659,124.0,1,0,0,1,0,1
1757031522774,2025-09-05 00:18:42.774,115.0,1,0,0,1,0,1
1757031522890,2025-09-05 00:18:42.890,116.0,1,0,0,1,0,1
1757031523013,2025-09-05 00:18:43.013,123.0,1,0,0,1,0,1
1757031523128,2025-09-05 00:18:43.128,115.0,1,0,1,0,0,1
1757031523253,2025-09-05 00:18:43.253,125.0,0,0,1,0,0,1
1757031523381,2025-09-05 00:18:43.381,128.0,0,0,1,0,0,1
1757031523483,2025-09-05 00:18:43.483,102.0,0,0,1,0,0,1
1757031523607,2025-09-05 00:18:43.607,124.0,0,1,1,0,0,1
1757031523708,2025-09-05 00:18:43.708,101.0,0,1,1,0,0,1
1757031523820,2025-09-05 00:18:43.820,112.0,0,1,1,0,0,1
1757031523936,2025-09-05 00:18:43.936,116.0,0,1,1,0,0,1
1757031524034,2025-09-05 00:18:44.034,98.0,0,1,1,0,0,1
1757031524160,2025-09-05 00:18:44.160,126.0,0,1,1,0,0,1
1757031524260,2025-09-05 00:18:44.260,100.0,0,1,1,0,0,1
1757031524487,2025-09-05 00:18:44.487,227.0,0,1,1,0,0,1
1757031524669,2025-09-05 00:18:44.669,182.0,0,0,0,1,0,1
1757031524738,2025-09-05 00:18:44.738,69.0,0,0,0,1,0,1
1757031524813,2025-09-05 00:18:44.813,75.0,0,0,0,1,0,1
1757031524901,2025-09-05 00:18:44.901,88.0,1,0,0,1,0,1
1757031524972,2025-09-05 00:18:44.972,71.0,1,0,0,1,0,1
1757031525068,2025-09-05 00:18:45.068,96.0,1,0,0,1,0,1
1757031525180,2025-09-05 00:18:45.180,112.0,1,0,0,1,0,1
1757031525306,2025-09-05 00:18:45.306,126.0,1,0,0,1,0,1
1757031525435,2025-09-05 00:18:45.435,129.0,1,0,0,1,0,1
1757031525535,2025-09-05 00:18:45.535,100.0,1,0,0,1,0,1
1757031525660,2025-09-05 00:18:45.660,125.0,1,0,0,1,0,1
1757031525774,2025-09-05 00:18:45.774,114.0,1,0,0,1,0,1
1757031525888,2025-09-05 00:18:45.888,114.0,1,0,1,0,0,1
1757031526014,2025-09-05 00:18:46.014,126.0,0,0,1,0,0,1
1757031526129,2025-09-05 00:18:46.129,115.0,0,0,1,0,0,1
1757031526253,2025-09-05 00:18:46.253,124.0,0,0,1,0,0,1
1757031526368,2025-09-05 00:18:46.368,115.0,0,1,1,0,0,1
1757031526482,2025-09-05 00:18:46.482,114.0,0,1,1,0,0,1
1757031526607,2025-09-05 00:18:46.607,125.0,0,1,1,0,0,1
1757031526722,2025-09-05 00:18:46.722,115.0,0,1,1,0,0,1
1757031526835,2025-09-05 00:18:46.835,113.0,0,1,1,0,0,1
1757031526965,2025-09-05 00:18:46.965,130.0,0,1,1,0,0,1
1757031527074,2025-09-05 00:18:47.074,109.0,0,1,1,0,0,1
1757031527190,2025-09-05 00:18:47.190,116.0,0,1,1,0,0,1
1757031527315,2025-09-05 00:18:47.315,125.0,0,1,0,1,0,1
1757031527429,2025-09-05 00:18:47.429,114.0,0,0,0,1,0,1
1757031527555,2025-09-05 00:18:47.555,126.0,0,0,0,1,0,1
1757031527669,2025-09-05 00:18:47.669,114.0,1,0,0,1,0,1
1757031527784,2025-09-05 00:18:47.784,115.0,1,0,0,1,0,1
1757031527908,2025-09-05 00:18:47.908,124.0,1,0,0,1,0,1
1757031528024,2025-09-05 00:18:48.024,116.0,1,0,0,1,0,1
1757031528137,2025-09-05 00:18:48.137,113.0,1,0,0,1,0,1
1757031528263,2025-09-05 00:18:48.263,126.0,1,0,0,1,0,1
1757031528376,2025-09-05 00:18:48.376,113.0,1,0,0,1,0,1
1757031528504,2025-09-05 00:18:48.504,128.0,1,0,0,1,0,1
1757031528615,2025-09-05 00:18:48.615,111.0,1,0,0,1,0,1
1757031528730,2025-09-05 00:18:48.730,115.0,1,0,1,0,0,1
1757031528855,2025-09-05 00:18:48.855,125.0,0,0,1,0,0,1
1757031528970,2025-09-05 00:18:48.970,115.0,0,0,1,0,0,1
1757031529085,2025-09-05 00:18:49.085,115.0,0,0,1,0,0,1
1757031529208,2025-09-05 00:18:49.208,123.0,0,1,1,0,0,1
1757031529314,2025-09-05 00:18:49.314,106.0,0,1,1,0,0,1
1757031529428,2025-09-05 00:18:49.428,114.0,0,1,1,0,0,1
1757031529552,2025-09-05 00:18:49.552,124.0,0,1,1,0,0,1
1757031529667,2025-09-05 00:18:49.667,115.0,0,1,1,0,0,1
1757031529782,2025-09-05 00:18:49.782,115.0,0,1,1,0,0,1
1757031529907,2025-09-05 00:18:49.907,125.0,0,1,1,0,0,1
1757031530217,2025-09-05 00:18:50.217,310.0,0,0,0,1,0,1
1757031530286,2025-09-05 00:18:50.286,69.0,0,0,0,1,0,1
1757031530353,2025-09-05 00:18:50.353,67.0,0,0,0,1,0,1
1757031530429,2025-09-05 00:18:50.429,76.0,0,0,0,1,0,1
1757031530516,2025-09-05 00:18:50.516,87.0,1,0,0,1,0,1
1757031530590,2025-09-05 00:18:50.590,74.0,1,0,0,1,0,1
1757031530714,2025-09-05 00:18:50.714,124.0,1,0,0,1,0,1
1757031530832,2025-09-05 00:18:50.832,118.0,1,0,0,1,0,1
1757031530953,2025-09-05 00:18:50.953,121.0,1,0,0,1,0,1
1757031531068,2025-09-05 00:18:51.068,115.0,1,0,0,1,0,1
1757031531183,2025-09-05 00:18:51.183,115.0,1,0,0,1,0,1
1757031531309,2025-09-05 00:18:51.309,126.0,1,0,0,1,0,1
1757031531422,2025-09-05 00:18:51.422,113.0,1,0,0,1,0,1
1757031531536,2025-09-05 00:18:51.536,114.0,1,0,1,0,0,1
1757031531661,2025-09-05 00:18:51.661,125.0,0,0,1,0,0,1
1757031531777,2025-09-05 00:18:51.777,116.0,0,0,1,0,0,1
1757031531890,2025-09-05 00:18:51.890,113.0,0,1,1,0,0,1
1757031532015,2025-09-05 00:18:52.015,125.0,0,1,1,0,0,1
1757031532130,2025-09-05 00:18:52.130,115.0,0,1,1,0,0,1
1757031532255,2025-09-05 00:18:52.255,125.0,0,1,1,0,0,1
1757031532370,2025-09-05 00:18:52.370,115.0,0,1,1,0,0,1
1757031532485,2025-09-05 00:18:52.485,115.0,0,1,1,0,0,1
1757031532610,2025-09-05 00:18:52.610,125.0,0,1,1,0,0,1
1757031532725,2025-09-05 00:18:52.725,115.0,0,1,1,0,0,1
1757031532839,2025-09-05 00:18:52.839,114.0,0,1,1,0,0,1
1757031532938,2025-09-05 00:18:52.938,99.0,0,0,0,1,0,1
1757031533063,2025-09-05 00:18:53.063,125.0,0,0,0,1,0,1
1757031533178,2025-09-05 00:18:53.178,115.0,0,0,0,1,0,1
1757031533304,2025-09-05 00:18:53.304,126.0,1,0,0,1,0,1
1757031533417,2025-09-05 00:18:53.417,113.0,1,0,0,1,0,1
1757031533531,2025-09-05 00:18:53.531,114.0,1,0,0,1,0,1
1757031533656,2025-09-05 00:18:53.656,125.0,1,0,0,1,0,1
1757031533772,2025-09-05 00:18:53.772,116.0,1,0,0,1,0,1
1757031533886,2025-09-05 00:18:53.886,114.0,1,0,0,1,0,1
